w191742035,tertiary,Viale Francesco Crispi,"2",,,"2",10.9325127962826,44.6525706252883
w191742035,tertiary,Viale Francesco Crispi,"2",,,"3",10.9322423317484,44.6528256662889
w191742035,tertiary,Viale Francesco Crispi,"2",,,"4",10.9319265018206,44.653039480018
w191742038,tertiary_link,Viale Guido Mazzoni,"1",,,"10",10.9330329366473,44.652578241171
w191742039,tertiary,Viale Guido Mazzoni,"1",,,"12",10.9327573156557,44.6525090266438
w191742040,residential,Viale Guido Mazzoni,,,,"20",10.9332210720915,44.6528776488198
w191742040,residential,Viale Guido Mazzoni,,,,"19",10.9335051584594,44.6531251397878
w191742040,residential,Viale Guido Mazzoni,,,,"18",10.9337892448274,44.6533726296997
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"8",10.9309222820964,44.6578633450229
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"9",10.9312566247139,44.6576500010262
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"10",10.9315904296188,44.6574362295475
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"11",10.9319241378963,44.6572223809554
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"12",10.9322578461738,44.6570085315746
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"13",10.9325922096358,44.6567952003058
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"14",10.9329268264381,44.656582068896
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"15",10.9332614432403,44.6563689367029
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"16",10.9335953048553,44.6561552069208
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"17",10.9339283510101,44.6559408319501
w193166663,secondary,Strada Nazionale Del Canaletto Sud,,,,"18",10.9342185926344,44.6556983101272
w193166664,secondary,Strada Nazionale Del Canaletto Sud,"2",,,"3",10.9299437574291,44.6585010897359
w193166664,secondary,Strada Nazionale Del Canaletto Sud,"2",,,"2",10.9295991676368,44.6587060160084
w193166668,tertiary,Via Maria Montessori,,,,"7",10.9301550437645,44.6578885988391
w193166668,tertiary,Via Maria Montessori,,,,"6",10.9299117849397,44.6576200184091
w193166668,tertiary,Via Maria Montessori,,,,"5",10.9296685261149,44.657351436735
w193166668,tertiary,Via Maria Montessori,,,,"4",10.9294252504352,44.6570828615416
w193166668,tertiary,Via Maria Montessori,,,,"3",10.9291860303498,44.6568124504946
w194192325,tertiary,Viale Monte Kosica,"2",,,"4",10.9303590248547,44.6530705638402
w200445697,residential,Strada Attiraglio,,,,"8",10.9375646773322,44.6551303532506
w240313133,secondary,Viale Guido Mazzoni,"2",yes,yes,"5",10.9343661219313,44.6538907948566
w240313133,secondary,Viale Guido Mazzoni,"2",yes,yes,"6",10.9341498449853,44.6536107593127
w240313134,secondary,Viale Guido Mazzoni,"2",yes,yes,"7",10.933886305999,44.6532870397048
w288369008,tertiary,Via Nonantolana,"2",,,"13",10.9393683399847,44.6534088085313
w288369008,tertiary,Via Nonantolana,"2",,,"12",10.9389261602004,44.6533527064971
w288369008,tertiary,Via Nonantolana,"2",,,"11",10.9384839815448,44.6532965999046
w288369008,tertiary,Via Nonantolana,"2",,,"10",10.9380418028892,44.6532404932578
w288369008,tertiary,Via Nonantolana,"2",,,"9",10.9375989403332,44.653187215542
w288369008,tertiary,Via Nonantolana,"2",,,"8",10.9371557678009,44.653135240074
w288369008,tertiary,Via Nonantolana,"2",,,"7",10.9367107316598,44.6530939236769
w305323800,secondary,Strada Nazionale Del Canaletto Sud,"2",,,"1",10.9293168132918,44.6588528500434
w323342968,residential,Via Mario Del Monte,,,,"5",10.9333734778662,44.6584039409856
w323342968,residential,Via Mario Del Monte,,,,"4",10.9330047483389,44.6585863762701
w323342968,residential,Via Mario Del Monte,,,,"3",10.9326360568863,44.6587688499021
w323342968,residential,Via Mario Del Monte,,,,"2",10.9322674159454,44.6589513745949
w323342968,residential,Via Mario Del Monte,,,,"1",10.9319004006882,44.6591355218865
w364642152,residential,Viale Guido Mazzoni,,,,"13",10.9331020015711,44.6523203140305
w364642152,residential,Viale Guido Mazzoni,,,,"14",10.9332288523698,44.6525933226049
w365182712,tertiary,Via Pico Della Mirandola,"2",,,"1",10.9286370872669,44.6562794631285
w365182713,secondary,Viale Guido Mazzoni,,yes,yes,"8",10.9336123368477,44.6530515214135
w365182713,secondary,Viale Guido Mazzoni,,yes,yes,"9",10.9333261714738,44.6528052451992
w383116022,residential,Viale Del Mercato,"2",,yes,"6",10.9350354302814,44.6578303837626
w383116022,residential,Viale Del Mercato,"2",,yes,"5",10.9347754494791,44.6575698528598
w383116022,residential,Viale Del Mercato,"2",,yes,"4",10.9345146412132,44.6573097369352
w383116022,residential,Viale Del Mercato,"2",,yes,"3",10.9342537693114,44.65704965215
w383116022,residential,Viale Del Mercato,"2",,yes,"2",10.9339927258538,44.656789653293
w383116022,residential,Viale Del Mercato,"2",,yes,"1",10.9337300330106,44.6565305025439
w388081712,tertiary,Viale Francesco Crispi,,,,"13",10.9322325169179,44.6527016500123
w390221189,residential,Strada Attiraglio,,,,"7",10.9370828952096,44.6551926066473
w390221190,tertiary,Via Nonantolana,"2",,,"6",10.936433293092,44.6530952021391
w390221190,tertiary,Via Nonantolana,"2",,,"5",10.935996692223,44.6531671301041
w390221190,tertiary,Via Nonantolana,"2",,,"4",10.93557964227,44.6532853501132
w390221190,tertiary,Via Nonantolana,"2",,,"3",10.9351708627751,44.6534177257416
w390221190,tertiary,Via Nonantolana,"2",,,"2",10.9347761305305,44.6535697978963
w390221190,tertiary,Via Nonantolana,"2",,,"1",10.9343831351305,44.6537244927863
w390222597,tertiary,Viale Francesco Crispi,"2",,,"1",10.9327050902945,44.6524010660298
w405724954,residential,Via Giulio Benassi,,,,"1",10.9285896717063,44.657536010964
w405724954,residential,Via Giulio Benassi,,,,"2",10.9281771030276,44.6574097044977
w405724954,residential,Via Giulio Benassi,,,,"3",10.927764534349,44.6572833977563
w405724954,residential,Via Giulio Benassi,,,,"4",10.92734558396,44.6571706696831
w405724954,residential,Via Giulio Benassi,,,,"5",10.9269068295821,44.6572065966307
w405724954,residential,Via Giulio Benassi,,,,"6",10.9265631391479,44.6574053334274
w405724955,residential,Via Giulio Benassi,,,,"10",10.9255531467361,44.6580250666163
w405724955,residential,Via Giulio Benassi,,,,"9",10.9257534805654,44.6577391130715
w405724955,residential,Via Giulio Benassi,,,,"8",10.9259656816749,44.6574594959789
w405724955,residential,Via Giulio Benassi,,,,"7",10.9263725147554,44.6575651400021
w486372127,residential,Via Gaetano Bertelli,,,,"2",10.9328432278807,44.6578639795422
w486372127,residential,Via Gaetano Bertelli,,,,"1",10.9324719984569,44.6580438330969
w495295546,secondary,Strada Nazionale Del Canaletto Sud,,,,"4",10.9303245385278,44.6582651112437
w495295547,secondary,Strada Nazionale Del Canaletto Sud,,,,"6",10.9303161640798,44.6580308083045
w495295548,secondary,Strada Nazionale Del Canaletto Sud,,,,"5",10.9306623079282,44.6582869529948
w619244001,residential,Via Del Lancillotto,"3",,,"1",10.9347099577682,44.6537461738391
w619244002,residential,Via Del Lancillotto,"2",,,"2",10.9348892611397,44.6539363407542
w619244002,residential,Via Del Lancillotto,"2",,,"3",10.9352132868027,44.6541498141243
w622676077,secondary,Viale Guido Mazzoni,"1",,,"1",10.9346792514591,44.6551332167998
w622677478,secondary,Strada Nazionale Del Canaletto Sud,"1",,,"19",10.9343721883678,44.6555224168811
w622677479,secondary,Strada Nazionale Del Canaletto Sud,"1",,,"20",10.9344922221216,44.6553814314391
w622683999,residential,Viale Antonio Gramsci,,,,"1",10.9348529828718,44.655364333967
w622683999,residential,Viale Antonio Gramsci,,,,"2",10.9351046674305,44.6556289479558
w622683999,residential,Viale Antonio Gramsci,,,,"3",10.9353581848754,44.6558926934199
w622683999,residential,Viale Antonio Gramsci,,,,"4",10.9356117023203,44.6561564376844
w622683999,residential,Viale Antonio Gramsci,,,,"5",10.9358662584439,44.6564196675576
w622683999,residential,Viale Antonio Gramsci,,,,"6",10.9361251918582,44.6566807335082
w622683999,residential,Viale Antonio Gramsci,,,,"7",10.9363841252725,44.6569417982834
w622683999,residential,Viale Antonio Gramsci,,,,"8",10.9366430586868,44.6572028618832
w688182342,tertiary,Via Manfredo Fanti,"2",,,"8",10.9291451371089,44.6562953485832
w688182345,tertiary,Via Maria Montessori,,,,"2",10.9290260988547,44.6566317817392
w688182346,tertiary,Via Maria Montessori,,,,"1",10.9289581077715,44.6564959020749
w690163991,tertiary,Via Pico Della Mirandola,"2",,,"2",10.9281709096647,44.6562198926345
w690163991,tertiary,Via Pico Della Mirandola,"2",,,"3",10.9276768610841,44.6561569176922
w690163991,tertiary,Via Pico Della Mirandola,"2",,,"4",10.9272403054865,44.6560824828632
w690163991,tertiary,Via Pico Della Mirandola,"2",,,"5",10.926811715309,44.6559871707027
w690163991,tertiary,Via Pico Della Mirandola,"2",,,"6",10.9263923661658,44.6558727787912
w691235181,residential,Via Manfredo Fanti,,,,"22",10.929339145153,44.6573924272722
w737507800,residential,Via Ermanno Gorrieri,,,,"1",10.9325564103137,44.6571786396689
